date,open,high,low,close,volume,Name
2014-01-24,40.4697,41.0209,40.3277,40.3277,4078022,GIS
2014-01-27,40.3778,40.7495,40.3277,40.5365,3413378,GIS
2014-01-28,40.5365,41.0377,40.5114,40.8957,3129182,GIS
2014-01-29,40.6534,40.6868,39.9685,40.0437,5131327,GIS
2014-01-30,40.1523,40.6451,40.0437,40.5699,3290564,GIS
2014-01-31,40.1105,40.4028,39.8599,40.1105,3734150,GIS
2014-02-03,40.1523,40.1523,39.1165,39.1416,4716787,GIS
2014-02-04,39.2501,39.5007,39.175,39.3337,2649218,GIS
2014-02-05,39.1666,39.6385,39.0079,39.5592,3004368,GIS
2014-02-06,39.6678,39.885,39.5174,39.8098,3025084,GIS
2014-02-07,39.8766,40.2024,39.8181,40.1355,2385075,GIS
2014-02-10,40.0604,40.3861,39.9601,40.3527,1863009,GIS
2014-02-11,40.2024,40.9291,40.0103,40.8706,3309718,GIS
2014-02-12,40.762,41.0209,40.4864,40.5365,2918429,GIS
2014-02-13,40.3193,41.1546,40.311,41.0878,2614500,GIS
2014-02-14,41.046,41.7226,40.9959,41.6725,3775316,GIS
2014-02-18,41.7142,41.7142,41.2299,41.4971,2825927,GIS
2014-02-19,41.3217,41.472,41.0794,41.1546,2131568,GIS
2014-02-20,41.1546,41.7142,41.1045,41.5806,2436040,GIS
2014-02-21,41.6725,41.8395,41.3342,41.3551,2937247,GIS
2014-02-24,41.5388,41.8103,41.4469,41.6391,2828257,GIS
2014-02-25,41.7059,41.9899,41.6057,41.8061,2762587,GIS
2014-02-26,41.8395,42.0066,41.4052,41.4804,2141575,GIS
2014-02-27,41.33,41.6224,41.3049,41.5806,2172259,GIS
2014-02-28,41.614,42.0316,41.5889,41.7894,3337219,GIS
2014-03-03,41.3634,41.7685,41.3634,41.6474,3464571,GIS
2014-03-04,41.9481,42.3992,41.8646,42.3825,3823633,GIS
2014-03-05,42.2822,42.5203,42.1486,42.2989,2317335,GIS
2014-03-06,42.2488,42.466,42.2279,42.324,1962072,GIS
2014-03-07,42.3741,42.466,42.1235,42.4326,1808620,GIS
2014-03-10,42.2238,42.2384,41.9982,42.1402,2581802,GIS
2014-03-11,42.2321,42.466,42.0985,42.3825,2281071,GIS
2014-03-12,42.2739,42.9338,42.2238,42.892,2964552,GIS
2014-03-13,42.9254,43.1593,42.4284,42.608,3737168,GIS
2014-03-14,41.2966,42.0316,41.2966,41.5722,5782676,GIS
2014-03-17,41.7978,42.2071,41.7393,42.1235,3428750,GIS
2014-03-18,42.3574,42.5913,42.0567,42.3574,3077535,GIS
2014-03-19,42.3073,42.9338,42.2739,42.3825,3425743,GIS
2014-03-20,42.4994,42.8419,42.3658,42.6414,3369564,GIS
2014-03-21,42.9672,43.1843,42.6247,42.6247,6460137,GIS
2014-03-24,42.7834,42.9672,42.3658,42.3658,3534547,GIS
2014-03-25,42.6247,42.8085,42.4284,42.6665,3430213,GIS
2014-03-26,42.6414,42.7751,42.466,42.6832,4643667,GIS
2014-03-27,42.6581,42.9003,42.5621,42.6665,4852510,GIS
2014-03-28,42.9087,43.034,42.7082,42.8502,1943111,GIS
2014-03-31,43.0423,43.4349,43.0089,43.2846,2995619,GIS
2014-04-01,43.1426,43.343,42.9171,43.2512,2782192,GIS
2014-04-02,43.3096,43.3188,42.9597,43.1175,2339651,GIS
2014-04-03,43.3681,43.7106,43.0465,43.627,3612165,GIS
2014-04-04,43.3681,43.4516,42.7751,42.8085,4452232,GIS
2014-04-07,42.9755,43.6855,42.8836,43.3096,5409160,GIS
2014-04-08,43.3096,43.3938,43.0318,43.1749,4559296,GIS
2014-04-09,43.1244,43.2844,42.9813,43.1665,3248027,GIS
2014-04-10,43.2423,43.8148,42.9223,42.9392,4626378,GIS
2014-04-11,42.956,43.3938,42.9139,43.0655,4236435,GIS
2014-04-14,43.3349,43.4022,42.9728,43.1917,2618159,GIS
2014-04-15,43.2254,43.3012,42.9813,43.1497,4045278,GIS
2014-04-16,43.4107,44.1179,43.3432,44.0,3755725,GIS
2014-04-17,43.9748,43.9916,43.6548,43.8569,2648839,GIS
2014-04-21,43.84,44.1937,43.7138,44.0337,2039071,GIS
2014-04-22,43.9158,44.1179,43.7979,43.9411,2163123,GIS
2014-04-23,43.9748,44.3284,43.8906,44.0926,2660964,GIS
2014-04-24,44.059,44.2358,43.9832,44.1431,2290606,GIS
2014-04-25,44.1431,44.3452,43.899,44.0253,2204990,GIS
2014-04-28,44.2694,44.8925,44.2105,44.7662,3315528,GIS
2014-04-29,44.8504,44.9514,44.4294,44.4631,2055645,GIS
2014-04-30,44.4378,44.6946,44.4126,44.6399,2273366,GIS
2014-05-01,44.8083,44.8335,44.1684,44.3536,2115294,GIS
