date,open,high,low,close,volume,Name
2014-01-24,27.0951,27.2912,26.9551,26.9551,8006154,TJX
2014-01-27,26.8991,27.2352,26.4277,27.1185,11261222,TJX
2014-01-28,27.1512,27.4242,27.0998,27.1418,8299136,TJX
2014-01-29,26.8431,27.0765,26.6564,26.7217,9020462,TJX
2014-01-30,26.9318,26.9925,26.6891,26.8431,7111134,TJX
2014-01-31,26.5117,26.9388,26.3577,26.7731,8625764,TJX
2014-02-03,26.7684,26.7684,26.157,26.2503,11441700,TJX
2014-02-04,26.3857,26.409,26.1056,26.1523,7023698,TJX
2014-02-05,26.1383,27.0438,26.0543,26.9738,15306692,TJX
2014-02-06,27.0531,27.7719,26.9131,27.7206,12073370,TJX
2014-02-07,27.8233,28.0193,27.5666,27.7393,7716674,TJX
2014-02-10,27.7906,27.7952,27.3985,27.6599,6070552,TJX
2014-02-11,27.7371,28.1442,27.6412,28.0553,6837786,TJX
2014-02-12,28.1161,28.3688,28.0319,28.1348,5275362,TJX
2014-02-13,28.0225,28.3173,27.943,28.1536,6521462,TJX
2014-02-14,28.0319,28.1536,27.8307,27.9758,6807068,TJX
2014-02-18,28.074,28.2565,27.9664,28.1816,7622772,TJX
2014-02-19,28.1629,28.3828,27.9758,28.0038,6237818,TJX
2014-02-20,28.088,28.2284,27.7558,28.0834,6859308,TJX
2014-02-21,28.1395,28.2986,27.957,28.1114,8187960,TJX
2014-02-24,28.1255,28.5419,28.0647,28.2565,7880412,TJX
2014-02-25,28.2425,28.6636,28.0296,28.5372,11732758,TJX
2014-02-26,28.7946,29.1127,28.1512,28.2097,16109388,TJX
2014-02-27,28.1957,28.5419,28.0787,28.4156,12393918,TJX
2014-02-28,28.4483,28.7993,28.2612,28.7571,10411568,TJX
2014-03-03,28.4624,28.6495,28.2846,28.4904,7380360,TJX
2014-03-04,28.687,28.8835,28.687,28.7946,4886656,TJX
2014-03-05,28.8367,29.0098,28.7852,28.8835,6283534,TJX
2014-03-06,28.8975,28.8975,28.3922,28.6027,7691404,TJX
2014-03-07,28.6916,28.9209,28.6121,28.8741,5317256,TJX
2014-03-10,28.7899,29.1455,28.7576,29.1174,6081948,TJX
2014-03-11,29.1408,29.1829,28.8606,28.9349,4998912,TJX
2014-03-12,28.7712,28.8554,28.5676,28.7805,6256326,TJX
2014-03-13,28.8835,28.9256,28.4998,28.57,4429272,TJX
2014-03-14,28.5372,28.8928,28.5138,28.7057,4786896,TJX
2014-03-17,28.7993,29.08,28.6636,29.0332,6088122,TJX
2014-03-18,29.0051,29.0051,28.4343,28.4483,7592922,TJX
2014-03-19,28.439,28.5934,28.1723,28.3126,6876688,TJX
2014-03-20,28.2378,28.5021,28.2331,28.3969,5667904,TJX
2014-03-21,28.6027,28.9724,28.5138,28.8928,14881768,TJX
2014-03-24,28.9162,29.0192,28.3407,28.3407,6217386,TJX
2014-03-25,28.5092,28.5419,28.0506,28.1021,7264592,TJX
2014-03-26,28.1676,28.1957,27.8447,27.9149,8141648,TJX
2014-03-27,27.9056,28.074,27.7418,27.7933,5865362,TJX
2014-03-28,27.8401,28.1489,27.8081,28.1208,5169694,TJX
2014-03-31,28.2752,28.4109,28.1395,28.3781,6588956,TJX
2014-04-01,28.467,28.6589,28.4273,28.6308,5030374,TJX
2014-04-02,28.7104,29.1174,28.7057,29.0847,5918134,TJX
2014-04-03,29.094,29.1783,28.701,28.7993,6232658,TJX
2014-04-04,28.9771,29.0472,28.5934,28.6261,5604806,TJX
2014-04-07,28.5934,28.6215,27.8728,28.0179,6152134,TJX
2014-04-08,27.9056,28.3126,27.7324,28.2846,4702212,TJX
2014-04-09,28.308,28.3173,27.7558,28.191,6688750,TJX
2014-04-10,28.1442,28.2542,27.5336,27.55,5518560,TJX
2014-04-11,27.3394,27.3675,26.9557,27.0587,8203882,TJX
2014-04-14,27.2505,27.3441,27.0025,27.2739,11823718,TJX
2014-04-15,27.33,27.5195,27.1148,27.4564,8204602,TJX
2014-04-16,27.6716,27.7652,27.4189,27.6201,4579482,TJX
2014-04-17,27.5546,27.6623,27.3909,27.4657,4325714,TJX
2014-04-21,27.4657,27.8073,27.4657,27.7886,6272668,TJX
2014-04-22,27.7605,27.9991,27.6014,27.9336,5558088,TJX
2014-04-23,27.9009,27.9945,27.5219,27.5359,5259076,TJX
2014-04-24,27.6155,27.6482,27.1535,27.2552,6372608,TJX
2014-04-25,27.2318,27.4096,27.0633,27.2037,4651368,TJX
2014-04-28,27.3441,27.6248,27.1055,27.3909,5868886,TJX
2014-04-29,27.5219,27.5406,27.2786,27.3488,5227252,TJX
2014-04-30,27.3909,27.4891,27.1569,27.2224,5331422,TJX
2014-05-01,27.2037,27.4985,27.1195,27.2599,5228888,TJX
2014-05-02,27.2318,27.6248,27.2318,27.316,3279060,TJX
2014-05-05,27.2411,27.4517,27.1195,27.185,3708584,TJX
2014-05-06,27.068,27.0821,26.6609,26.6843,6462470,TJX
2014-05-07,26.7265,26.7966,26.5159,26.7686,5790950,TJX
2014-05-08,26.8247,27.2458,26.7218,27.054,6732514,TJX
2014-05-09,27.0961,27.3722,26.9908,27.3581,5797722,TJX
2014-05-12,27.4657,28.0506,27.4657,28.0085,7883716,TJX
2014-05-13,28.0296,28.039,27.6683,27.7246,5338446,TJX
2014-05-14,27.7246,28.0249,27.7035,27.748,6725210,TJX
2014-05-15,27.5744,27.6166,27.1004,27.2741,9938600,TJX
2014-05-16,27.2694,27.5556,27.2272,27.4806,7909610,TJX
2014-05-19,27.3914,27.4712,27.1356,27.4055,6827944,TJX
2014-05-20,26.3027,26.7016,25.2797,25.3172,34690748,TJX
2014-05-21,25.4955,26.6265,25.4862,26.5608,23771296,TJX
2014-05-22,26.5702,26.7016,25.9367,26.0305,12433994,TJX
2014-05-23,26.0399,26.3215,25.8756,25.8803,8312752,TJX
2014-05-27,25.9648,26.0399,25.6129,25.6504,10449648,TJX
2014-05-28,25.6269,25.6692,25.3876,25.4815,14401722,TJX
2014-05-29,25.6551,25.6645,25.397,25.5519,8501670,TJX
2014-05-30,25.5284,25.6363,25.4111,25.5519,10839370,TJX
2014-06-02,25.641,25.6786,25.3735,25.4017,8277418,TJX
2014-06-03,25.3454,25.4744,25.275,25.4486,11394366,TJX
2014-06-04,25.4486,26.0868,25.3993,26.0587,15005190,TJX
2014-06-05,26.0399,26.3097,25.885,26.2886,13110166,TJX
