date,open,high,low,close,volume,Name
2014-01-24,74.4643,74.6023,72.6086,72.6086,893265,JBHT
2014-01-27,72.7228,72.7419,70.9528,71.1336,1090825,JBHT
2014-01-28,70.8672,72.2042,70.5151,71.1146,693157,JBHT
2014-01-29,70.6578,71.2954,70.1021,70.6864,1024308,JBHT
2014-01-30,71.3239,72.3136,70.9014,71.8569,552466,JBHT
2014-01-31,71.048,71.9215,70.6588,71.4191,537848,JBHT
2014-02-03,71.619,71.9425,68.7831,68.8973,1102819,JBHT
2014-02-04,69.2209,69.7252,68.6309,69.5539,755625,JBHT
2014-02-05,69.2304,70.1249,68.8859,69.9251,965159,JBHT
2014-02-06,70.0488,70.9814,69.6491,70.5436,555676,JBHT
2014-02-07,70.5436,70.9623,70.0678,70.3438,582466,JBHT
2014-02-10,69.3922,70.0868,69.3541,69.6776,698733,JBHT
2014-02-11,69.5917,70.3551,69.2387,69.8875,744972,JBHT
2014-02-12,69.9352,70.212,68.9619,69.8971,1049796,JBHT
2014-02-13,69.4868,70.2692,69.3532,70.0688,551426,JBHT
2014-02-14,69.8589,70.2406,69.3818,69.4486,854137,JBHT
2014-02-18,69.3341,69.7683,68.6852,69.0001,958436,JBHT
2014-02-19,70.2024,70.2024,68.0936,68.1508,717856,JBHT
2014-02-20,68.2272,68.5612,67.4924,68.3703,624591,JBHT
2014-02-21,68.3512,69.1337,68.2654,68.7043,737381,JBHT
2014-02-24,68.7043,69.3532,68.3703,68.3703,591816,JBHT
2014-02-25,68.4944,68.7806,67.7214,68.5421,633068,JBHT
2014-02-26,68.8474,69.0717,67.7978,67.855,1202191,JBHT
2014-02-27,67.8741,68.1795,67.5449,67.8741,948281,JBHT
2014-02-28,67.7692,69.191,67.7596,68.5802,1218713,JBHT
2014-03-03,68.0554,68.2844,67.6356,67.9027,822642,JBHT
2014-03-04,68.7138,69.4581,68.5993,68.9906,794716,JBHT
2014-03-05,69.1719,69.5106,68.8665,69.3818,869491,JBHT
2014-03-06,69.2482,70.4887,69.0574,70.4601,691309,JBHT
2014-03-07,70.7941,71.3857,70.5078,70.9849,919645,JBHT
2014-03-10,70.6509,71.3666,70.4959,70.7845,1066743,JBHT
2014-03-11,70.7654,70.9792,69.6681,69.7349,735420,JBHT
2014-03-12,69.4486,69.8589,69.2005,69.42,611874,JBHT
2014-03-13,69.5058,69.9162,68.2749,68.6089,703938,JBHT
2014-03-14,68.523,69.0478,68.0841,68.1795,886876,JBHT
2014-03-17,68.6661,69.0955,68.0268,68.2272,631460,JBHT
2014-03-18,68.2463,68.5707,67.6928,67.731,1090429,JBHT
2014-03-19,67.502,68.1314,67.4066,67.7405,874717,JBHT
2014-03-20,67.4543,67.5783,66.7386,66.9867,1347720,JBHT
2014-03-21,67.1107,67.9123,66.8245,66.9008,1393540,JBHT
2014-03-24,67.0058,67.292,66.3187,66.7682,1318249,JBHT
2014-03-25,67.2062,67.626,66.1565,66.605,1574140,JBHT
2014-03-26,66.6718,67.5401,66.376,66.5573,1429750,JBHT
2014-03-27,66.3474,66.8722,66.3283,66.7672,779018,JBHT
2014-03-28,66.6909,67.292,66.6527,66.7672,789172,JBHT
2014-03-31,67.0726,68.7091,67.0439,68.628,1863316,JBHT
2014-04-01,68.7997,69.7062,68.7043,69.6872,1357491,JBHT
2014-04-02,69.4581,70.8036,69.3913,70.7845,1402912,JBHT
2014-04-03,70.3265,70.7368,70.1833,70.4219,907612,JBHT
2014-04-04,70.6605,70.8513,69.9162,69.9925,1068341,JBHT
2014-04-07,69.6013,69.9734,68.647,68.7425,1521482,JBHT
2014-04-08,68.5325,69.0287,68.4753,68.9906,983600,JBHT
2014-04-09,69.21,69.5345,68.7615,69.4868,895449,JBHT
2014-04-10,69.5058,69.7253,68.4753,68.6661,1179337,JBHT
2014-04-11,68.4657,69.0669,68.1795,68.2367,1436436,JBHT
2014-04-14,70.2406,72.6357,68.857,70.8895,2433564,JBHT
2014-04-15,71.4048,71.4811,69.9352,71.004,1626005,JBHT
