date,open,high,low,close,volume,Name
2014-01-24,36.3486,37.2965,36.2965,36.7747,3985234,CPB
2014-01-27,36.766,36.853,36.3225,36.4617,1921814,CPB
2014-01-28,36.5052,36.766,36.2617,36.4965,1423911,CPB
2014-01-29,36.0878,36.0878,35.253,35.7399,2643454,CPB
2014-01-30,35.9573,36.0443,35.6573,35.7921,1223408,CPB
2014-01-31,35.3834,36.1921,35.3486,35.8356,1688493,CPB
2014-02-03,35.9834,35.9834,34.5921,34.679,2059444,CPB
2014-02-04,34.8703,34.9008,34.479,34.8269,1329463,CPB
2014-02-05,34.4877,34.8877,34.4356,34.6442,1478583,CPB
2014-02-06,34.7399,34.853,34.4529,34.8008,1463435,CPB
2014-02-07,34.879,35.2094,34.6877,35.0617,1015875,CPB
2014-02-10,34.9921,35.4269,34.9095,35.3486,1135242,CPB
2014-02-11,35.2182,35.5834,35.1399,35.566,1560202,CPB
2014-02-12,35.566,35.9051,35.3834,35.5312,1666109,CPB
2014-02-13,35.3051,35.7965,35.3051,35.6269,2355817,CPB
2014-02-14,36.9573,38.0443,36.5226,37.4008,5176987,CPB
2014-02-18,37.4356,37.7052,37.053,37.6095,2728167,CPB
2014-02-19,37.5834,37.94,37.5313,37.8704,2421052,CPB
2014-02-20,37.7921,38.053,37.6965,37.9921,1633096,CPB
2014-02-21,38.053,38.3139,37.8878,38.2443,4120459,CPB
2014-02-24,38.3052,38.6443,38.2878,38.4269,1559090,CPB
2014-02-25,38.5226,38.6443,38.053,38.2095,2155793,CPB
2014-02-26,38.3052,38.3835,37.6095,37.6095,2601595,CPB
2014-02-27,37.5834,37.8443,37.3661,37.5052,2566105,CPB
2014-02-28,37.5748,37.8704,37.4617,37.6617,1317469,CPB
2014-03-03,37.3313,37.6878,37.2617,37.4182,1429327,CPB
2014-03-04,37.7574,38.2922,37.7487,38.253,2189379,CPB
2014-03-05,38.2269,38.3139,37.8617,38.0704,1156796,CPB
2014-03-06,38.1313,38.1658,37.8443,38.0182,1133313,CPB
2014-03-07,38.053,38.2791,37.8095,38.1835,1018841,CPB
2014-03-10,38.1574,38.2008,37.9748,38.1487,1183596,CPB
2014-03-11,38.1313,38.4009,37.8269,37.9313,1104102,CPB
2014-03-12,37.74,38.4704,37.7313,38.4443,1019060,CPB
2014-03-13,38.54,38.7835,38.0965,38.2791,1324282,CPB
2014-03-14,38.0965,38.6965,38.0878,38.3052,1513942,CPB
2014-03-17,38.4182,38.453,37.9835,38.1661,1045543,CPB
2014-03-18,38.2965,38.7661,38.0278,38.5835,1188971,CPB
2014-03-19,38.5487,38.653,38.1487,38.253,1268224,CPB
2014-03-20,38.2356,38.8183,38.1835,38.8183,1730585,CPB
2014-03-21,39.0704,39.1226,38.6443,38.7313,1892943,CPB
2014-03-24,38.7487,38.9052,38.2965,38.4791,1901246,CPB
2014-03-25,38.7748,38.8183,38.2878,38.54,1244627,CPB
2014-03-26,38.6182,38.6965,38.2617,38.3052,650705,CPB
2014-03-27,38.3487,38.5574,38.2269,38.3922,614283,CPB
2014-03-28,38.4965,38.8096,38.3835,38.7487,944521,CPB
2014-03-31,38.9748,39.1139,38.8443,39.027,677961,CPB
2014-04-01,38.2008,39.0878,38.1574,38.7487,1063870,CPB
2014-04-02,38.7226,38.853,38.5356,38.7574,962900,CPB
2014-04-03,38.9226,39.0617,38.4878,39.0183,1314675,CPB
2014-04-04,39.09,39.1426,38.7573,38.8011,1044283,CPB
2014-04-07,38.7923,39.3703,38.7923,39.2389,1719511,CPB
2014-04-08,39.2915,39.4929,38.9412,39.1251,1304518,CPB
2014-04-09,39.1864,39.4316,39.0813,39.3615,776221,CPB
2014-04-10,39.379,39.8256,39.0988,39.1338,1091169,CPB
2014-04-11,38.9062,39.2652,38.5734,38.7573,976641,CPB
2014-04-14,39.1163,39.2389,38.7923,39.055,793788,CPB
2014-04-15,39.1251,39.1251,38.5559,38.6785,1024233,CPB
2014-04-16,38.9499,39.1689,38.8011,39.1251,894593,CPB
2014-04-17,38.985,39.0782,38.8449,39.0025,762192,CPB
2014-04-21,38.9587,39.1251,38.7748,38.8974,787916,CPB
2014-04-22,38.9412,39.2389,38.766,39.1689,924391,CPB
2014-04-23,39.1513,39.5104,39.1513,39.344,813853,CPB
2014-04-24,39.3265,39.5542,39.204,39.2915,714973,CPB
2014-04-25,39.2652,39.3878,38.9587,39.3528,563958,CPB
2014-04-28,39.4841,40.0708,39.4228,40.0007,1203794,CPB
2014-04-29,40.0796,40.2985,39.738,39.7556,752207,CPB
2014-04-30,39.6767,39.8431,39.414,39.8344,688364,CPB
2014-05-01,39.7468,39.8081,39.3177,39.5804,624999,CPB
2014-05-02,39.5804,39.7074,39.309,39.3965,472354,CPB
2014-05-05,39.3002,39.5804,39.2214,39.5717,531531,CPB
2014-05-06,39.5629,39.633,39.2389,39.3177,661549,CPB
2014-05-07,39.4316,39.7205,39.4053,39.6855,1017070,CPB
2014-05-08,39.7293,39.9395,39.4316,39.6155,621974,CPB
2014-05-09,39.5979,39.7993,39.5104,39.7556,923527,CPB
2014-05-12,39.9044,40.0183,39.7205,39.8344,849233,CPB
2014-05-13,39.9132,40.1452,39.8817,39.957,855070,CPB
2014-05-14,39.9745,40.1365,39.6505,39.6767,949181,CPB
2014-05-15,39.5454,39.8169,39.3703,39.4316,868400,CPB
2014-05-16,39.3703,39.5892,39.2477,39.5104,1319508,CPB
2014-05-19,38.7867,39.2353,38.7246,39.2131,2119726,CPB
2014-05-20,38.4596,38.766,38.2055,38.5646,2506975,CPB
2014-05-21,38.2669,38.8624,38.1268,38.8536,1519236,CPB
2014-05-22,38.8098,38.8186,38.5209,38.7485,630523,CPB
2014-05-23,38.8273,38.8799,38.4858,38.5822,827272,CPB
2014-05-27,38.6084,39.2126,38.5734,39.1426,1032117,CPB
2014-05-28,39.1251,39.379,39.02,39.0638,829792,CPB
2014-05-29,39.1163,39.5366,38.9237,39.5279,1388642,CPB
2014-05-30,39.6943,40.3291,39.5104,40.1934,2408365,CPB
2014-06-02,40.1584,40.2022,39.7818,39.8169,906093,CPB
2014-06-03,39.9219,39.9219,39.6505,39.7556,1003677,CPB
2014-06-04,39.6592,40.0971,39.5629,40.0358,965932,CPB
2014-06-05,40.1671,40.6925,40.0095,40.605,2023797,CPB
2014-06-06,40.4999,40.71,40.3773,40.605,884869,CPB
2014-06-09,40.4999,40.5262,40.0007,40.1584,1294294,CPB
2014-06-10,40.062,40.2459,39.83,39.9745,1293800,CPB
2014-06-11,39.9307,40.0007,39.6592,39.7818,572726,CPB
2014-06-12,39.6855,39.8782,39.5104,39.633,569679,CPB
2014-06-13,39.668,39.8606,39.5104,39.6855,466610,CPB
2014-06-16,39.6505,40.0445,39.5804,39.9745,611150,CPB
2014-06-17,39.8782,40.0796,39.7643,40.0095,622607,CPB
2014-06-18,39.8081,40.3247,39.703,40.2897,744506,CPB
2014-06-19,40.281,40.8677,40.2547,40.8151,896625,CPB
2014-06-20,40.8151,40.8151,40.4649,40.6575,1228350,CPB
2014-06-23,40.6312,40.6312,40.1233,40.3423,1187736,CPB
2014-06-24,40.2284,40.2985,39.9176,39.9832,760709,CPB
2014-06-25,39.8256,39.8256,39.4929,39.6855,935470,CPB
2014-06-26,39.6242,39.6417,39.414,39.633,702944,CPB
2014-06-27,39.5454,40.2109,39.5454,39.992,933881,CPB
2014-06-30,39.992,40.4561,39.8431,40.1146,860655,CPB
2014-07-01,40.1409,40.478,39.9832,40.3335,652724,CPB
2014-07-02,40.3598,40.4824,40.2372,40.4473,742578,CPB
2014-07-03,40.4403,40.6166,40.2287,40.4403,585816,CPB
2014-07-07,40.3345,40.4932,40.1494,40.2552,818254,CPB
2014-07-08,40.3081,40.5549,39.9907,40.0436,1285904,CPB
2014-07-09,40.1317,40.2287,39.9025,39.9378,740815,CPB
2014-07-10,39.6116,39.9642,39.5675,39.9113,577698,CPB
2014-07-11,39.9378,40.0925,39.8055,39.929,692027,CPB
2014-07-14,40.0612,40.1776,39.8143,39.9113,570971,CPB
2014-07-15,39.2413,39.5587,38.8357,38.9151,2055498,CPB
2014-07-16,38.9151,39.4529,38.7211,39.2854,2631543,CPB
2014-07-17,39.1796,39.1972,38.5272,38.5624,1545072,CPB
2014-07-18,38.677,38.7564,38.3332,38.7476,3019860,CPB
2014-07-21,38.4831,39.0914,38.3773,38.9327,1642965,CPB
2014-07-22,38.8357,39.0385,38.8357,38.9151,974589,CPB
2014-07-23,38.8622,39.0209,38.5801,38.5801,732372,CPB
2014-07-24,38.6594,38.774,38.2627,38.3773,1526442,CPB
2014-07-25,38.3244,38.5095,38.3068,38.3508,972930,CPB
2014-07-28,38.4037,38.6241,38.1304,38.3156,845934,CPB
